total_marks,list_of_countries,what_is_your_year_of_birth_just_the_year,how_do_you_describe_yourself___selected_choice,what_is_your_first_degree_subject_area,student_id,date_range,monday,tuesday,wednesday,thursday,friday,saturday,sunday,student_time_in_course,avg_time_per_user,total_items,total_logins,std_act_assignments,std_act_learning_materials,std_act_module_information_handbook,std_act_reading_list,std_act_week1,std_act_week2,no_of_times_accessed_assignments,no_of_times_accessed_learning_materials,no_of_times_accessed_module_information_handbook,no_of_times_accessed_reading_list,no_of_times_week1,no_of_times_week2,initial_access_assignments,initial_access_learning_materials,initial_access_information_handbook,initial_access_reading_list,initial_access_week1,initial_access_week2,main_week,std_act_week3,no_of_times_week3,initial_access_week3,std_act_df5,no_of_times_week4,initial_access_week4,std_act_week4,std_act_week5,std_act_week6,std_act_week7,no_of_times_week5,no_of_times_week6,no_of_times_week7,initial_access_week5,initial_access_week6,initial_access_week7,std_act_week8,no_of_times_week8,initial_access_week8,std_act_week9,no_of_times_week9,initial_access_week9,std_act_week10,no_of_times_week10,initial_access_week10,std_act_week_11_feedback,no_of_times_week11_feedback,initial_access_week11_feedback
64.0,Viet Nam,1998,Male,CAH15-02	Economics,71,05/12/22 - 11/12/22,0.024444999999999998,0.04916666666666667,0.0,0.27388833333333334,0.0,0.0,0.0016666666666666668,00:20:57,01:38:08,8,10,0.008333333333333333,0.00027833333333333334,0.0,0.0,0.003055,0.0033333333333333335,6,1,0,0,1,1,2022-12-06 14:26:48.278000,2022-12-08 14:38:39.799000,NA,NA,2022-12-08 14:53:23.571000,2022-12-08 14:53:59.046000,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,1,0,0,2022-12-08 14:54:15.023000,NA,NA,0.0,0,NA,0.0,0,NA,0.24250000000000002,2,2022-12-06 14:26:50.312000,NA,NA,NA
69.0,India,1984,Male,"CAH06-01	Agriculture, food and related studies",72,05/12/22 - 11/12/22,0.0,1.3088883333333332,0.0008333333333333334,0.8772216666666667,0.9783333333333334,0.06611166666666667,0.0,03:13:53,01:38:08,6,14,0.0,1.019445,0.004445,0.004445,0.0,0.0,0,4,2,1,0,0,NA,2022-12-06 12:47:39.986000,2022-12-06 11:57:51.631000,2022-12-06 11:58:40.658000,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0027783333333333336,1,2022-12-06 12:47:51.326000,0.188055,2,2022-12-06 12:48:05.259000,NA,NA,NA
64.0,India,1997,Female,CAH10-01	Engineering,73,05/12/22 - 11/12/22,0.0,1.3566666666666667,2.925,0.0025,0.0,0.0,0.0,04:17:03,01:38:08,9,14,0.020276666666666665,0.006666666666666667,0.0025,0.00111,0.0,0.0,7,5,1,2,0,0,2022-12-06 10:07:23.777000,2022-12-06 10:07:31.716000,2022-12-07 16:06:28.264000,2022-12-06 10:08:11.643000,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.004166666666666667,2,2022-12-06 10:07:51.828000,0.0,0,NA,1.6822216666666665,4,2022-12-06 10:07:35.556000,NA,NA,NA
63.0,Sri Lanka,1986,Female,CAH17-01	Business and management,74,05/12/22 - 11/12/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:38:08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
62.0,Sri Lanka,1980,Male,CAH17-01	Business and management,75,05/12/22 - 11/12/22,0.0,0.8938883333333333,0.0,0.0,0.0,0.0,0.0,00:53:38,01:38:08,6,6,0.009166666666666667,0.0025,0.0,0.0,0.0,0.0,1,2,0,0,0,0,2022-12-06 13:30:17.643000,2022-12-06 14:21:02.312000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.03138833333333333,1,2022-12-06 14:21:06.580000,0.0,0,NA,0.0,1,2022-12-06 14:23:04.008000,NA,NA,NA
61.0,Poland,1996,Male,CAH02-05	Medical sciences,76,05/12/22 - 11/12/22,0.176945,0.0875,0.09027833333333334,0.0,0.0,0.0,0.0,00:21:17,01:38:08,7,11,0.006111666666666666,0.005555000000000001,0.0,0.0,0.0,0.0,4,5,0,0,0,0,2022-12-05 10:32:06.857000,2022-12-05 10:37:52.421000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,1,2022-12-05 10:42:23.715000,0.0,0,NA,0.15027833333333332,2,2022-12-05 10:37:57.947000,NA,NA,NA
77.0,Sri Lanka,1990,Male,CAH17-01	Business and management,77,05/12/22 - 11/12/22,0.0,0.01583333333333333,0.0,0.0,0.0,0.0,0.0,00:00:57,01:38:08,2,2,0.0,0.000555,0.0,0.0,0.0,0.0,0,1,0,0,0,0,NA,2022-12-06 13:35:32.355000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,1,2022-12-06 13:35:34.486000,NA,NA,NA
56.0,Pakistan,1992,Male,CAH10-01	Engineering,78,05/12/22 - 11/12/22,0.0,0.01972166666666667,0.006944999999999999,0.0,0.0,0.29277833333333336,0.0,00:19:10,01:38:08,7,11,0.0047216666666666665,0.008888333333333333,0.00111,0.0016666666666666668,0.0,0.0,3,5,2,1,0,0,2022-12-06 18:47:37.336000,2022-12-06 18:47:17.065000,2022-12-06 18:47:51.672000,2022-12-07 16:28:00.331000,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,1,2022-12-10 11:17:18.057000,NA,NA,NA
66.0,India,1994,Female,CAH15-02	Economics,79,05/12/22 - 11/12/22,0.0,0.071945,0.0,0.03333333333333333,0.0,2.0797216666666665,0.0,02:11:06,01:38:08,8,13,0.03277666666666666,0.01,0.00027833333333333334,0.02,0.0,0.0,4,4,1,2,0,0,2022-12-06 14:01:13.601000,2022-12-06 14:04:23.917000,2022-12-10 14:57:28.815000,2022-12-10 14:57:25.247000,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.078055,2,2022-12-06 14:04:37.573000,NA,NA,NA
54.0,Nigeria,1988,Male,CAH10-01	Engineering,80,05/12/22 - 11/12/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:38:08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
73.0,India,1989,Female,CAH11-01	Computing,81,17/04/23 - 23/04/23,0.005555000000000001,0.003888333333333333,0.0,0.0,0.3777766666666667,0.0,0.005833333333333333,00:23:34,03:09:36,5,13,0.11888833333333333,0.0022216666666666665,0.004443333333333333,0.0,0.0,0.0,5,2,4,0,0,0,2023-04-17 13:09:43.583000,2023-04-21 22:34:43.041000,2023-04-18 20:59:16.174000,NA,NA,NA,week_ten,0.0,0,NA,NA,1,2023-04-21 22:34:49.072000,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
63.6,Nigeria,1985,Female,CAH09-01	Mathematical sciences,82,17/04/23 - 23/04/23,0.20416666666666666,0.6047216666666667,0.006666666666666667,0.0,0.0,0.0,0.0,00:48:56,03:09:36,5,6,0.05777833333333334,0.030000000000000002,0.39666666666666667,0.0,0.0,0.0,1,2,2,0,0,0,2023-04-18 12:28:57.540000,2023-04-17 06:53:19.811000,2023-04-18 12:32:42.015000,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,2,0,NA,2023-04-17 06:54:53.583000,NA,0.0,0,NA,0.0,0,NA,0.0,2,2023-04-18 20:54:13.890000,NA,NA,NA
65.2,Nigeria,1996,Female,CAH07-01	Physics and astronomy,83,17/04/23 - 23/04/23,0.14361,2.8313900000000003,0.0,0.6352783333333334,0.0,1.3638883333333331,0.003055,04:58:38,03:09:36,10,16,0.15416666666666667,0.108055,0.03138833333333333,0.0,0.028333333333333332,0.0,6,15,2,0,1,0,2023-04-17 16:58:54.215000,2023-04-18 14:27:43.423000,2023-04-17 16:56:43.990000,NA,2023-04-18 15:07:28.544000,NA,week_ten,0.0,0,NA,NA,5,2023-04-18 15:09:21.789000,0.3122216666666667,0.0,0.0,0.7933333333333333,2,0,1,2023-04-19 00:03:38.768000,NA,2023-04-18 15:12:29.153000,0.10889,3,2023-04-18 14:32:13.384000,0.0175,1,2023-04-18 14:27:52.094000,1.3122216666666666,5,2023-04-18 14:43:21.307000,NA,NA,NA
69.0,India,1999,Male,CAH11-01	Computing,84,17/04/23 - 23/04/23,0.0,0.0,0.0,0.004445,0.0,0.0,0.0,00:00:16,03:09:36,3,3,0.0,0.0013883333333333332,0.0,0.0,0.0,0.0,0,2,0,0,0,0,NA,2023-04-20 19:41:50.103000,NA,NA,NA,NA,week_ten,0.0,1,2023-04-20 19:42:01.632000,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0016666666666666668,1,2023-04-20 19:41:53.181000,NA,NA,NA
56.8,Nigeria,1993,Male,"CAH02-02	Pharmacology, toxicology and pharmacy",85,17/04/23 - 23/04/23,3.4266666666666667,0.0025,1.7125,0.0,0.0,0.0,0.0,05:08:30,03:09:36,12,19,0.008611666666666665,0.2850016666666667,0.0022216666666666665,0.05388833333333333,0.0011116666666666666,0.19166666666666668,2,13,1,2,1,1,2023-04-17 10:02:21.553000,2023-04-17 08:58:01.544000,2023-04-19 23:20:46.906000,2023-04-19 23:11:46.369000,2023-04-19 23:23:16.643000,2023-04-19 23:23:24.074000,week_ten,0.0,0,NA,NA,1,2023-04-19 23:35:05.128000,0.10111166666666667,0.0,0.10888833333333332,0.0,1,1,0,2023-04-20 00:54:22.405000,2023-04-19 23:41:24.412000,NA,0.0,0,NA,1.2983333333333333,3,2023-04-17 08:58:14.293000,0.8702783333333333,2,2023-04-18 19:57:00.305000,NA,NA,NA
74.0,Cameroon,1997,Male,CAH10-03	Materials and technology,86,17/04/23 - 23/04/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,03:09:36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
74.6,Egypt,1996,Male,CAH10-01	Engineering,87,17/04/23 - 23/04/23,0.11416666666666667,0.010555,0.0,0.0,0.0,0.0,0.0,00:07:29,03:09:36,3,3,0.004166666666666667,0.000555,0.000555,0.0,0.0,0.0,1,1,1,0,0,0,2023-04-18 22:38:36.613000,2023-04-17 12:35:52.013000,2023-04-17 12:35:53.774000,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
62.6,Nigeria,1980,Male,CAH10-01	Engineering,88,17/04/23 - 23/04/23,0.004445,2.2227783333333333,0.0,3.515555,4.3475,5.5405549999999995,0.331945,15:57:46,03:09:36,15,31,0.5958333333333333,1.41611,0.0,0.004166666666666667,0.423055,4.507499999999999,6,28,0,1,1,4,2023-04-18 12:25:17.536000,2023-04-18 12:45:52.448000,NA,2023-04-21 11:21:41.345000,2023-04-20 15:22:56.773000,2023-04-20 15:48:27.605000,week_ten,0.04527833333333334,1,2023-04-20 21:49:02.145000,NA,6,2023-04-20 21:51:50.177000,0.13333333333333333,0.75111,0.023055,1.3477783333333335,4,3,4,2023-04-21 14:10:09.324000,2023-04-21 17:17:14.671000,2023-04-21 17:19:08.404000,0.0,0,NA,0.0,0,NA,3.4466666666666668,2,2023-04-18 14:09:01.662000,NA,NA,NA
70.0,Thailand,1997,Male,CAH11-01	Computing,89,17/04/23 - 23/04/23,0.0,1.961388333333333,0.0,0.0,0.0,0.0,2.203333333333333,04:09:53,03:09:36,11,17,0.6527783333333333,0.345,0.210555,0.03833333333333333,0.0,0.0,9,20,4,2,0,0,2023-04-18 14:59:56.204000,2023-04-18 14:14:55.453000,2023-04-18 13:58:58.029000,2023-04-23 15:09:54.374000,NA,NA,week_ten,0.0,0,NA,NA,4,2023-04-18 15:03:40.616000,0.5619449999999999,0.006111666666666666,0.04416666666666667,1.1083333333333334,1,1,4,2023-04-18 15:11:15.577000,2023-04-23 15:04:36.897000,2023-04-18 15:13:16.663000,0.008055,3,2023-04-18 15:05:02.729000,0.0033333333333333335,2,2023-04-18 15:13:05.934000,1.0783333333333334,8,2023-04-18 14:15:01.048000,NA,NA,NA
68.2,Pakistan,1995,Male,CAH11-01	Computing,90,17/04/23 - 23/04/23,0.000555,0.17888833333333337,0.0,0.0,0.0,0.0,0.0,00:10:46,03:09:36,2,2,0.0,0.051945000000000005,0.0,0.0,0.0,0.0,1,4,0,0,0,0,2023-04-17 17:54:20.400000,2023-04-18 15:07:09.569000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
73.6,Sri Lanka,1994,Male,CAH17-01	Business and management,91,17/04/23 - 23/04/23,2.209445,3.3241666666666663,0.0,0.0,0.0,0.0,0.0,05:32:01,03:09:36,14,16,0.01972166666666667,0.043054999999999996,0.3727783333333333,2.941945,0.8319449999999999,0.005555000000000001,2,10,1,5,3,1,2023-04-17 21:35:02.895000,2023-04-18 15:16:39.989000,2023-04-18 14:44:18.087000,2023-04-17 21:37:42.481000,2023-04-18 15:42:27.537000,2023-04-18 15:42:54.756000,week_ten,0.01583333333333333,1,2023-04-18 15:43:17.289000,NA,2,2023-04-18 15:16:45.911000,0.375,0.003888333333333333,0.011945,0.012778333333333334,1,1,1,2023-04-18 15:45:44.525000,2023-04-18 15:46:00.300000,2023-04-18 15:46:47.006000,0.008055,1,2023-04-18 15:47:36.229000,0.6172216666666668,2,2023-04-18 15:48:10.473000,0.034166666666666665,1,2023-04-18 15:38:03.649000,NA,NA,NA
57.0,Nigeria,1992,Male,NA,92,17/04/23 - 23/04/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,03:09:36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
66.4,Sri Lanka,1986,Male,CAH11-01	Computing,93,17/04/23 - 23/04/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,03:09:36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
74.8,India,1984,Female,CAH10-01	Engineering,94,17/04/23 - 23/04/23,0.8622216666666667,0.15944499999999998,0.0,0.0,0.0,0.0,3.9613883333333333,04:58:59,03:09:36,14,29,0.036388333333333335,0.03388833333333333,0.0022233333333333332,0.38833333333333336,0.11333333333333333,0.7061116666666667,3,24,2,3,2,4,2023-04-17 23:19:43.011000,2023-04-17 23:21:54.618000,2023-04-17 23:26:46.177000,2023-04-17 23:26:58.538000,2023-04-18 23:39:30.991000,2023-04-18 23:46:14.366000,week_ten,0.24916666666666665,3,2023-04-23 15:28:57.260000,NA,5,2023-04-23 15:03:00.546000,2.1402783333333337,0.20666666666666667,0.005278333333333333,0.0063883333333333335,2,1,2,2023-04-23 17:03:26.400000,2023-04-24 00:26:31.971000,2023-04-24 00:26:54.622000,0.013611666666666668,2,2023-04-23 15:23:49.632000,0.36111166666666666,2,2023-04-23 16:41:38.950000,0.5822216666666667,5,2023-04-17 23:22:00.691000,NA,NA,NA
68.4,Nigeria,1980,Female,CAH03-01	Biosciences,95,17/04/23 - 23/04/23,0.0,2.136945,2.1627783333333337,0.0,0.0,0.0,0.0,04:17:59,03:09:36,9,11,0.23333333333333334,0.05611166666666667,0.0,0.0,0.0022216666666666665,0.0275,3,10,0,0,1,1,2023-04-18 15:04:15.996000,2023-04-18 09:43:11.532000,NA,NA,2023-04-18 15:20:50.211000,2023-04-18 15:22:05.293000,week_ten,0.014445000000000001,2,2023-04-18 15:23:50.951000,NA,0,NA,0.0,0.026111666666666665,0.0027783333333333336,0.025555,1,1,1,2023-04-18 15:01:55.342000,2023-04-18 15:21:16.584000,2023-04-18 15:11:33.175000,0.0,0,NA,0.0,0,NA,0.6858333333333333,4,2023-04-18 09:43:15.569000,NA,NA,NA
73.4,Sri Lanka,1998,Male,CAH11-01	Computing,96,17/04/23 - 23/04/23,2.0525,4.364999999999999,0.03277833333333333,0.0,0.0,0.0,0.0022216666666666665,06:27:09,03:09:36,9,18,0.1525,0.036388333333333335,0.0027783333333333336,0.000555,0.0,0.0,3,4,3,1,0,0,2023-04-17 11:58:25.565000,2023-04-18 00:56:01.285000,2023-04-17 11:58:18.290000,2023-04-18 14:20:09.214000,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,1.3519450000000002,1.3147216666666666,2.3747216666666664,2,1,10,2023-04-18 15:04:44.269000,2023-04-18 12:49:02.970000,2023-04-17 15:43:24.030000,0.0,0,NA,0.0011116666666666666,1,2023-04-18 14:20:12.875000,1.1561116666666669,2,2023-04-18 00:56:04.022000,NA,NA,NA
72.4,Bolivia,1998,Male,CAH10-01	Engineering,97,17/04/23 - 23/04/23,2.9141666666666666,0.13333333333333333,0.0,1.5116666666666667,0.0,0.0,0.0,04:33:33,03:09:36,12,21,0.6441666666666667,0.014723333333333333,0.007778333333333333,0.00027833333333333334,0.0,0.3052783333333334,7,12,3,1,0,2,2023-04-17 13:21:12.825000,2023-04-17 11:55:24.182000,2023-04-17 21:59:47.192000,2023-04-17 22:00:07.463000,NA,2023-04-20 22:01:17.351000,week_ten,0.013611666666666668,2,2023-04-17 21:20:57.300000,NA,2,2023-04-20 21:13:36.654000,0.008055,0.775,0.00027833333333333334,0.00027833333333333334,1,1,1,2023-04-20 21:14:13.744000,2023-04-20 21:13:45.401000,2023-04-17 21:59:49.536000,0.0,0,NA,0.6397216666666666,1,2023-04-17 22:00:19.377000,1.4902783333333334,4,2023-04-17 11:55:28.663000,NA,NA,NA
76.0,Spain,1994,Female,"CAH24-01	Media, journalism and communications",98,17/04/23 - 23/04/23,0.0,0.4116666666666667,0.0,0.0,0.0,0.0,0.0,00:24:42,03:09:36,3,3,0.32194500000000004,0.0047216666666666665,0.0,0.0,0.0,0.0,1,1,0,0,0,0,2023-04-18 15:51:40.233000,2023-04-18 15:46:59.407000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0036116666666666667,1,2023-04-18 15:47:16.009000,NA,NA,NA
73.8,Turkey,1987,Male,CAH17-01	Business and management,99,17/04/23 - 23/04/23,0.07027833333333335,0.07,0.010833333333333334,0.0,0.0,0.0,0.011388333333333332,00:09:45,03:09:36,4,6,0.0,0.005555000000000001,0.07388833333333333,0.0,0.0,0.0,0,3,5,0,0,0,NA,2023-04-18 14:58:11.619000,2023-04-17 20:57:40.946000,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.06611166666666667,1,2023-04-18 14:58:16.335000,0.0033333333333333335,1,2023-04-23 11:35:31.482000,NA,NA,NA
76.4,Turkey,1990,Male,CAH15-02	Economics,100,17/04/23 - 23/04/23,1.5616666666666668,0.0011116666666666666,1.7727783333333336,0.0,0.0,0.0,0.0,03:20:08,03:09:36,1,2,1.6841666666666666,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,2023-04-17 22:39:26.836000,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
60.0,Nigeria,1999,Male,CAH10-01	Engineering,101,17/04/23 - 23/04/23,3.330833333333333,0.8308333333333333,0.3541666666666667,0.455,0.0,0.0,0.0,04:58:15,03:09:36,4,16,0.014721666666666666,1.1011116666666667,0.0,0.0,0.0,0.0,1,4,0,0,0,0,2023-04-17 13:54:48.003000,2023-04-17 15:56:40.914000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.8016666666666666,0,12,0,NA,NA,2023-04-18 15:12:18.265000,0.0,0,NA,0.0,0,NA,0.6616666666666667,2,2023-04-18 14:23:37.718000,NA,NA,NA
65.0,Nigeria,1995,Male,CAH07-01	Physics and astronomy,102,17/04/23 - 23/04/23,0.008888333333333333,0.0,0.0,0.0,0.0,0.0,0.0,00:00:32,03:09:36,5,5,0.0,0.0025,0.0008333333333333334,0.0,0.0,0.0,0,3,1,0,0,0,NA,2023-04-17 17:27:10.156000,2023-04-17 17:27:07.521000,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,1,2023-04-17 17:27:35.099000,0.0033333333333333335,1,2023-04-17 17:27:20.836000,0.0013883333333333332,1,2023-04-17 17:27:14.059000,NA,NA,NA
69.6,Nigeria,1997,Female,CAH07-02	Chemistry,103,17/04/23 - 23/04/23,0.0,2.9188883333333333,0.0,0.0,0.0,0.0,0.0,02:55:08,03:09:36,1,1,0.003888333333333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2023-04-18 13:12:36.053000,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
62.8,Nigeria,1976,Male,CAH11-01	Computing,104,17/04/23 - 23/04/23,0.6241666666666668,4.489721666666667,0.0,0.0,0.0,0.0,2.9741666666666666,08:05:17,03:09:36,16,20,0.017221666666666666,0.17027833333333334,0.003055,1.0991666666666666,0.07972166666666666,0.005833333333333333,2,21,1,1,2,1,2023-04-18 21:55:21.461000,2023-04-18 20:51:25.126000,2023-04-18 21:59:02.617000,2023-04-19 01:25:44.878000,2023-04-18 21:47:50.160000,2023-04-18 22:46:15.986000,week_ten,0.0036116666666666667,1,2023-04-18 22:46:39.564000,NA,6,2023-04-18 22:46:56.088000,1.8863883333333331,0.0,0.19,1.5866666666666667,1,1,2,2023-04-23 23:40:29.019000,2023-04-23 23:28:54.615000,2023-04-23 21:53:24.776000,0.146945,1,2023-04-23 21:44:26.514000,0.014445000000000001,1,2023-04-23 21:43:24.359000,2.018055,3,2023-04-18 20:51:33.274000,NA,NA,NA
71.8,Sri Lanka,1977,Male,CAH09-01	Mathematical sciences,105,17/04/23 - 23/04/23,0.0,2.2558333333333334,0.0,0.0,0.0,0.0,0.0,02:15:21,03:09:36,2,2,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0,1,0,0,0,0,NA,2023-04-18 14:15:32.631000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,2.195,1,2023-04-18 14:15:38.931000,NA,NA,NA
66.0,Nigeria,1986,Female,CAH03-01	Biosciences,106,17/04/23 - 23/04/23,0.0,2.0791666666666666,0.0,0.0,0.0,0.0,0.0,02:04:45,03:09:36,6,6,0.5727783333333334,0.04111166666666667,0.0,0.0,0.0,0.0,1,5,0,0,0,0,2023-04-18 14:32:57.273000,2023-04-18 14:19:59.810000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0036116666666666667,1.0161116666666665,0,1,1,NA,2023-04-18 15:09:21.785000,2023-04-18 15:09:55.076000,0.0036116666666666667,1,2023-04-18 15:08:57.281000,0.0,0,NA,0.210555,1,2023-04-18 14:20:09.157000,NA,NA,NA
63.4,Bangladesh,1999,Male,CAH11-01	Computing,107,17/04/23 - 23/04/23,2.8041666666666667,1.9052783333333336,0.0,0.0,1.2602783333333334,1.0411116666666667,0.0,07:00:39,03:09:36,8,20,2.148611666666667,0.694445,0.0,0.0,0.0,0.0,7,8,0,0,0,0,2023-04-18 14:23:05.387000,2023-04-17 13:25:52.645000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.2547216666666667,5,2023-04-17 13:26:18.268000,NA,NA,NA
74.0,India,1997,Female,CAH11-01	Computing,108,17/04/23 - 23/04/23,0.008333333333333333,0.42222166666666666,2.6136116666666664,0.0,0.01,0.0,0.0,03:03:15,03:09:36,6,10,0.006944999999999999,0.42694499999999996,0.0,0.0,0.0,0.0,3,6,0,0,0,0,2023-04-19 18:03:46.090000,2023-04-18 15:36:09.787000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,1.3602783333333335,2,2023-04-19 16:39:57.421000,0.5913883333333333,3,2023-04-19 15:47:23.946000,0.0,0,NA,NA,NA,NA
52.6,United States of America,1997,Male,CAH03-02	Sport and exercise sciences,109,17/04/23 - 23/04/23,0.2675,0.35138833333333336,0.010278333333333334,0.0,0.0,0.0,0.0,00:37:45,03:09:36,4,5,0.020833333333333332,0.24555500000000002,0.0,0.0,0.0,0.0,3,2,0,0,0,0,2023-04-17 13:42:45.733000,2023-04-17 13:43:54.576000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
68.0,United Kingdom of Great Britain and Northern Ireland,1998,Female,CAH03-01	Biosciences,110,17/04/23 - 23/04/23,3.574445,3.11,0.015276666666666668,0.0,0.0,0.0,0.0,06:41:59,03:09:36,8,15,1.574165,0.9208333333333333,1.8275016666666668,0.0,0.01861166666666667,0.0,13,8,9,0,1,0,2023-04-17 11:53:22.275000,2023-04-17 19:25:09.227000,2023-04-17 18:18:34.555000,NA,2023-04-18 15:01:10.476000,NA,week_ten,0.0,0,NA,NA,1,2023-04-18 15:03:11.319000,1.044445,0.0,0.0,0.0,0,0,1,NA,NA,2023-04-17 20:55:25.487000,0.0008333333333333334,1,2023-04-17 18:41:19.328000,0.0,0,NA,1.2238883333333332,3,2023-04-17 19:25:18.851000,NA,NA,NA
